oracle_id,elo,mainboard,pickrate,picks,mainboards,name,mana_cost,type_line,oracle_text,rarity,colors,power,toughness,loyalty
afaef788-34d1-460b-b884-9d7ae6ddeb18,1198,1.0,0.0859375,11,1,Toxic Deluge,{2}{B},Sorcery,"As an additional cost to cast this spell, pay X life.
All creatures get -X/-X until end of turn.",rare,B,0,0,0.0
02418479-9455-417f-a6a1-004356faff37,1246,1.0,0.1181818181818181,13,5,Tundra,0,Land — Plains Island,({T}: Add {W} or {U}.),rare,C,0,0,0.0
730e39e6-c61d-48b5-8827-bfd952bf1be7,976,0.0,0.0789473684210526,15,0,Omniscience,{7}{U}{U}{U},Enchantment,You may cast spells from your hand without paying their mana costs.,mythic,U,0,0,0.0
749d2994-44e7-40d3-8630-7bebed239e9e,958,0.5,0.0617283950617283,10,1,Haywire Mite,{1},Artifact Creature — Insect,"When Haywire Mite dies, you gain 2 life.
{G}, Sacrifice Haywire Mite: Exile target noncreature artifact or noncreature enchantment.",uncommon,C,1,1,0.0
ef8d9c3a-5860-45bf-8205-14e2df9a6fc8,1338,0.5,0.21,63,5,Nulldrifter,{7},Creature — Eldrazi Elemental,"When you cast this spell, draw two cards.
Flying
Annihilator 1 (Whenever this creature attacks, defending player sacrifices a permanent.)
Evoke {2}{U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters.)",rare,C,4,4,0.0
dba4fd31-8931-42dd-bd86-45479c2abf74,1822,1.0,0.345679012345679,28,6,Tolarian Academy,0,Legendary Land,{T}: Add {U} for each artifact you control.,mythic,C,0,0,0.0
9d4b1e44-3c66-4b1b-8a1d-308aa4f841f8,1430,1.0,0.1261261261261261,14,3,Dack Fayden,{1}{U}{R},Legendary Planeswalker — Dack,"+1: Target player draws two cards, then discards two cards.
−2: Gain control of target artifact.
−6: You get an emblem with ""Whenever you cast a spell that targets one or more permanents, gain control of those permanents.""",mythic,"R,U",0,0,3.0
c803b788-4213-4fab-b841-7e5bbf66088e,834,1.0,0.0862068965517241,15,1,"Jhoira, Weatherlight Captain",{2}{U}{R},Legendary Creature — Human Artificer,"Whenever you cast a historic spell, draw a card. (Artifacts, legendaries, and Sagas are historic.)",rare,"R,U",3,3,0.0
28b46183-c62f-47b1-9fee-3ba148202cab,1222,1.0,0.0833333333333333,14,6,Crop Rotation,{G},Instant,"As an additional cost to cast this spell, sacrifice a land.
Search your library for a land card, put that card onto the battlefield, then shuffle.",uncommon,G,0,0,0.0
60e7130a-d321-4e50-93a4-999013c76054,1360,1.0,0.1329113924050632,21,6,"Gut, True Soul Zealot",{2}{R},Legendary Creature — Goblin Shaman,"Whenever you attack, you may sacrifice another creature or an artifact. If you do, create a 4/1 black Skeleton creature token with menace that's tapped and attacking. (It can't be blocked except by two or more creatures.)
Choose a Background (You can have a Background as a second commander.)",uncommon,R,2,2,0.0
395611fa-aec2-4c9e-92c3-70cf95cc00f4,1372,1.0,0.1140350877192982,13,6,Inquisition of Kozilek,{B},Sorcery,Target player reveals their hand. You choose a nonland card from it with mana value 3 or less. That player discards that card.,rare,B,0,0,0.0
36cd2364-d113-47d1-b2c4-b088d9eb88dd,1188,1.0,0.0886075949367088,7,2,Brainstorm,{U},Instant,"Draw three cards, then put two cards from your hand on top of your library in any order.",common,U,0,0,0.0
97836c48-8777-4b4e-98fb-e99204f38bdd,1286,0.5909090909090909,0.1925675675675675,57,13,"Ulamog, the Defiler",{10},Legendary Creature — Eldrazi,"When you cast this spell, target opponent exiles the top half of their library, rounded up.
Ward—Sacrifice two permanents.
Ulamog, the Defiler enters with a number of +1/+1 counters on it equal to the greatest mana value among cards in exile.
Ulamog has annihilator X, where X is the number of +1/+1 counters on it.",mythic,C,7,7,0.0
e3c85068-b4b6-40b9-a16c-5c3b2d059ec4,1240,0.3333333333333333,0.0573248407643312,9,1,Academy Rector,{3}{W},Creature — Human Cleric,"When Academy Rector dies, you may exile it. If you do, search your library for an enchantment card, put that card onto the battlefield, then shuffle.",rare,W,1,2,0.0
93723b12-db34-4047-885e-8606415b1553,910,0.0,0.0909090909090909,15,0,"Ashiok, Dream Render",{1}{U/B}{U/B},Legendary Planeswalker — Ashiok,"Spells and abilities your opponents control can't cause their controller to search their library.
−1: Target player mills four cards. Then exile each opponent's graveyard.",rare,"B,U",0,0,5.0
ba284fe6-bb29-455c-8321-9714a0cdc05e,1302,1.0,0.1111111111111111,16,4,Mishra's Workshop,0,Land,{T}: Add {C}{C}{C}. Spend this mana only to cast artifact spells.,mythic,C,0,0,0.0
dfbd3afc-9905-4cff-a4f4-df08a4d0a7fa,1426,0.5,0.1381215469613259,25,6,Restoration Angel,{3}{W},Creature — Angel,"Flash
Flying
When Restoration Angel enters, you may exile target non-Angel creature you control, then return that card to the battlefield under your control.",rare,W,3,4,0.0
550c74d4-1fcb-406a-b02a-639a760a4380,2154,1.0,0.4423076923076923,23,13,Ancestral Recall,{U},Instant,Target player draws three cards.,special,U,0,0,0.0
c61fe162-2202-4e56-9ba0-393547f9875f,1628,1.0,0.203883495145631,21,4,Mana Leak,{1}{U},Instant,Counter target spell unless its controller pays {3}.,common,U,0,0,0.0
824597b8-c89a-47ec-8526-7efc6e24ef0e,1980,1.0,0.4838709677419355,15,1,Mox Pearl,{0},Artifact,{T}: Add {W}.,rare,C,0,0,0.0
9519a4ea-c4a0-4127-b06a-aac9ffaf7a32,1060,1.0,0.0507614213197969,10,3,"Arwen, Mortal Queen",{1}{G}{W},Legendary Creature — Elf Noble,"Arwen, Mortal Queen enters with an indestructible counter on it.
{1}, Remove an indestructible counter from Arwen: Another target creature gains indestructible until end of turn. Put a +1/+1 counter and a lifelink counter on that creature and a +1/+1 counter and a lifelink counter on Arwen.",mythic,"G,W",2,2,0.0
f7e7b78c-c769-4720-8585-1874773eb342,1410,0.9,0.1049723756906077,19,9,Ziatora's Proving Ground,0,Land — Swamp Mountain Forest,"({T}: Add {B}, {R}, or {G}.)
Ziatora's Proving Ground enters tapped.
Cycling {3} ({3}, Discard this card: Draw a card.)",rare,C,0,0,0.0
c8de43a3-ebd3-4000-b343-a6ffed11d34d,1458,1.0,0.0849056603773584,9,5,Ignoble Hierarch,{G},Creature — Goblin Shaman,"Exalted (Whenever a creature you control attacks alone, that creature gets +1/+1 until end of turn.)
{T}: Add {B}, {R}, or {G}.",rare,G,0,1,0.0
196f8f13-d4df-4740-8746-8fed3bc71840,990,0.3333333333333333,0.0685483870967741,17,2,"Grist, Voracious Larva // Grist, the Plague Swarm",0,Legendary Creature — Insect // Legendary Planeswalker — Grist,,mythic,C,0,0,0.0
e157ad1e-be35-47f3-92db-01799f8fb6a5,746,0.6666666666666666,0.1068702290076335,28,4,Psychic Frog,{U}{B},Creature — Frog,"Whenever Psychic Frog deals combat damage to a player or planeswalker, draw a card.
Discard a card: Put a +1/+1 counter on Psychic Frog.
Exile three cards from your graveyard: Psychic Frog gains flying until end of turn.",rare,"B,U",1,2,0.0
e8065e1d-e937-4b56-8011-78f0d07328a0,1262,0.8181818181818182,0.1055555555555555,19,9,"Krenko, Tin Street Kingpin",{2}{R},Legendary Creature — Goblin,"Whenever Krenko, Tin Street Kingpin attacks, put a +1/+1 counter on it, then create a number of 1/1 red Goblin creature tokens equal to Krenko's power.",rare,R,1,2,0.0
e7c67480-1816-4071-9eab-a1d1b535a344,1024,0.5,0.0531914893617021,5,1,"Comet, Stellar Pup",{2}{R}{W},Legendary Planeswalker — Comet,"0: Roll a six-sided die.
1 or 2 — [+2], then create two 1/1 green Squirrel creature tokens. They gain haste until end of turn.
3 — [−1], then return a card with mana value 2 or less from your graveyard to your hand.
4 or 5 — Comet, Stellar Pup deals damage equal to the number of loyalty counters on him to a creature or player, then [−2].
6 — [+1], and you may activate Comet, Stellar Pup's loyalty ability two more times this turn.",mythic,"R,W",0,0,5.0
fb868840-09fa-49b1-85cb-b08ad065e972,838,0.0,0.0422535211267605,6,0,Bitterblossom,{1}{B},Kindred Enchantment — Faerie,"At the beginning of your upkeep, you lose 1 life and create a 1/1 black Faerie Rogue creature token with flying.",mythic,B,0,0,0.0
45866598-4ee4-46b6-ade2-ffcdbe98e58f,1178,1.0,0.0942028985507246,13,3,Necron Deathmark,{3}{B}{B},Artifact Creature — Necron,"Flash
Synaptic Disintegrator — When Necron Deathmark enters, destroy up to one target creature and target player mills three cards.",rare,B,5,3,0.0
edd8d1e8-be43-4c38-bb3a-83081fbaf0b5,1450,1.0,0.1219512195121951,10,6,Thoughtseize,{B},Sorcery,Target player reveals their hand. You choose a nonland card from it. That player discards that card. You lose 2 life.,mythic,B,0,0,0.0
703243f0-8cb3-420f-958f-5fd4bde30293,1106,1.0,0.1137724550898203,19,6,Savannah,0,Land — Forest Plains,({T}: Add {G} or {W}.),rare,C,0,0,0.0
1da10d5c-36a8-473f-a5d4-782ad61d8057,1004,0.0,0.0259740259740259,2,0,Umezawa's Jitte,{2},Legendary Artifact — Equipment,"Whenever equipped creature deals combat damage, put two charge counters on Umezawa's Jitte.
Remove a charge counter from Umezawa's Jitte: Choose one —
• Equipped creature gets +2/+2 until end of turn.
• Target creature gets -1/-1 until end of turn.
• You gain 2 life.
Equip {2}",rare,C,0,0,0.0
5a3fdf5a-bff8-4896-b288-3f43f9a72d9b,1196,0.8888888888888888,0.0885416666666666,17,8,"Vorinclex, Monstrous Raider",{4}{G}{G},Legendary Creature — Phyrexian Praetor,"Trample, haste
If you would put one or more counters on a permanent or player, put twice that many of each of those kinds of counters on that permanent or player instead.
If an opponent would put one or more counters on a permanent or player, they put half that many of each of those kinds of counters on that permanent or player instead, rounded down.",mythic,G,6,6,0.0
de3dcb5d-775a-479f-99f5-d1883ed9b1b5,864,0.0,0.05,8,0,Orzhov Signet,{2},Artifact,"{1}, {T}: Add {W}{B}.",uncommon,C,0,0,0.0
3dd196b6-a85a-4e3e-bb57-ec34241f8117,1428,0.625,0.1088082901554404,21,5,Terminus,{4}{W}{W},Sorcery,"Put all creatures on the bottom of their owners' libraries.
Miracle {W} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)",rare,W,0,0,0.0
0c2841bb-038c-4fbf-8360-bc0a1522b58d,1492,0.8,0.1804511278195488,24,12,Exploration,{G},Enchantment,You may play an additional land on each of your turns.,rare,G,0,0,0.0
ea9f4de3-fc35-435a-8dff-a5657d14a9bd,1160,0.0,0.0544217687074829,8,0,"Daretti, Scrap Savant",{3}{R},Legendary Planeswalker — Daretti,"+2: Discard up to two cards, then draw that many cards.
−2: Sacrifice an artifact. If you do, return target artifact card from your graveyard to the battlefield.
−10: You get an emblem with ""Whenever an artifact is put into your graveyard from the battlefield, return that card to the battlefield at the beginning of the next end step.""
Daretti, Scrap Savant can be your commander.",rare,R,0,0,3.0
340bbe8b-e987-4c3e-ab4e-9dee63e57d4f,1250,0.1428571428571428,0.0967741935483871,12,1,Phyrexian Metamorph,{3}{U/P},Artifact Creature — Phyrexian Shapeshifter,"({U/P} can be paid with either {U} or 2 life.)
You may have Phyrexian Metamorph enter as a copy of any artifact or creature on the battlefield, except it's an artifact in addition to its other types.",rare,U,0,0,0.0
2cb1c213-b3f2-4433-8f89-6a3b4c3d2795,942,0.0,0.0666666666666666,10,0,"Kroxa, Titan of Death's Hunger",{B}{R},Legendary Creature — Elder Giant,"When Kroxa enters, sacrifice it unless it escaped.
Whenever Kroxa enters or attacks, each opponent discards a card, then each opponent who didn't discard a nonland card this way loses 3 life.
Escape—{B}{B}{R}{R}, Exile five other cards from your graveyard. (You may cast this card from your graveyard for its escape cost.)",mythic,"B,R",6,6,0.0
a0be9bb2-3234-4c6c-b8ce-0879b1f43003,1382,0.6666666666666666,0.12,12,4,"Laelia, the Blade Reforged",{2}{R},Legendary Creature — Spirit Warrior,"Haste
Whenever Laelia, the Blade Reforged attacks, exile the top card of your library. You may play that card this turn.
Whenever one or more cards are put into exile from your library and/or your graveyard, put a +1/+1 counter on Laelia.",rare,R,2,2,0.0
e87906d2-db1a-4e19-b910-adb4eb339945,1560,1.0,0.1851851851851851,15,4,"Urza, Lord High Artificer",{2}{U}{U},Legendary Creature — Human Artificer,"When Urza, Lord High Artificer enters, create a 0/0 colorless Construct artifact creature token with ""This creature gets +1/+1 for each artifact you control.""
Tap an untapped artifact you control: Add {U}.
{5}: Shuffle your library, then exile the top card. Until end of turn, you may play that card without paying its mana cost.",mythic,U,1,4,0.0
acf4d685-a718-42f7-9a7a-dee069ae8db2,1110,1.0,0.0928961748633879,17,3,Council's Judgment,{1}{W}{W},Sorcery,"Will of the council — Starting with you, each player votes for a nonland permanent you don't control. Exile each permanent with the most votes or tied for most votes.",rare,W,0,0,0.0
60c60923-ff1b-43f7-8768-731499fcffc9,1504,1.0,0.1698113207547169,9,3,"Oko, Thief of Crowns",{1}{G}{U},Legendary Planeswalker — Oko,"+2: Create a Food token. (It's an artifact with ""{2}, {T}, Sacrifice this artifact: You gain 3 life."")
+1: Target artifact or creature loses all abilities and becomes a green Elk creature with base power and toughness 3/3.
−5: Exchange control of target artifact or creature you control and target creature an opponent controls with power 3 or less.",mythic,"G,U",0,0,4.0
f0449cbd-855c-4c20-a1f5-f76a395d8d39,1258,0.75,0.1463414634146341,18,3,Reprieve,{1}{W},Instant,"Return target spell to its owner's hand.
Draw a card.",uncommon,W,0,0,0.0
44503105-3e13-408d-a44f-37d503c61d72,972,0.75,0.0680272108843537,10,3,Simic Signet,{2},Artifact,"{1}, {T}: Add {G}{U}.",common,C,0,0,0.0
ae83ef2c-960f-4c5b-97cc-52465c687c18,1562,1.0,0.146067415730337,13,6,Primeval Titan,{4}{G}{G},Creature — Giant,"Trample
Whenever Primeval Titan enters or attacks, you may search your library for up to two land cards, put them onto the battlefield tapped, then shuffle.",mythic,G,6,6,0.0
dcb9c2a7-ae54-4ddc-a567-640bf4bf4366,1436,1.0,0.1926605504587156,21,10,Solitude,{3}{W}{W},Creature — Elemental Incarnation,"Flash
Lifelink
When Solitude enters, exile up to one other target creature. That creature's controller gains life equal to its power.
Evoke—Exile a white card from your hand.",mythic,W,3,2,0.0
89ca686a-7c72-4d8f-9290-e89635624a83,1132,0.5714285714285714,0.093167701863354,15,4,Cavern of Souls,0,Land,"As Cavern of Souls enters, choose a creature type.
{T}: Add {C}.
{T}: Add one mana of any color. Spend this mana only to cast a creature spell of the chosen type, and that spell can't be countered.",mythic,C,0,0,0.0
358789f9-7d87-411d-919e-d597da665cbd,1054,1.0,0.0504201680672268,6,1,Stoneforge Mystic,{1}{W},Creature — Kor Artificer,"When Stoneforge Mystic enters, you may search your library for an Equipment card, reveal it, put it into your hand, then shuffle.
{1}{W}, {T}: You may put an Equipment card from your hand onto the battlefield.",mythic,W,1,2,0.0
23d3e5fe-3f82-44cf-91a1-6646a12a0255,1552,0.6,0.1884057971014492,13,3,Echo of Eons,{4}{U}{U},Sorcery,"Each player shuffles their hand and graveyard into their library, then draws seven cards.
Flashback {2}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",rare,U,0,0,0.0
23467047-6dba-4498-b783-1ebc4f74b8c2,1380,1.0,0.1549295774647887,11,2,Ancient Tomb,0,Land,{T}: Add {C}{C}. Ancient Tomb deals 2 damage to you.,mythic,C,0,0,0.0
dade5835-ccaf-45e3-b9a3-46017e0384b3,1144,1.0,0.0988372093023255,17,3,Ensnaring Bridge,{3},Artifact,Creatures with power greater than the number of cards in your hand can't attack.,rare,C,0,0,0.0
3aa83ed2-f48b-4ce6-a614-2c54ddf50538,2302,1.0,0.4507042253521127,32,11,The One Ring,{4},Legendary Artifact,"Indestructible
When The One Ring enters, if you cast it, you gain protection from everything until your next turn.
At the beginning of your upkeep, you lose 1 life for each burden counter on The One Ring.
{T}: Put a burden counter on The One Ring, then draw a card for each burden counter on The One Ring.",mythic,C,0,0,0.0
322f0459-f394-44f0-977b-55fd0cbe0712,970,0.0,0.0546875,7,0,Yawgmoth's Will,{2}{B},Sorcery,"Until end of turn, you may play lands and cast spells from your graveyard.
If a card would be put into your graveyard from anywhere this turn, exile that card instead.",mythic,B,0,0,0.0
7975cb9d-d37e-44f8-9614-86d2ad453c35,894,1.0,0.0484848484848484,8,1,Chainer's Edict,{1}{B},Sorcery,"Target player sacrifices a creature.
Flashback {5}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",uncommon,B,0,0,0.0
fc9ec820-4245-4a96-b009-5308a818ca58,760,0.0,0.0095238095238095,1,0,Watery Grave,0,Land — Island Swamp,"({T}: Add {U} or {B}.)
As Watery Grave enters, you may pay 2 life. If you don't, it enters tapped.",rare,C,0,0,0.0
c8d95ca8-7d12-4072-aeaf-e20f248c7e39,894,0.0,0.044776119402985,6,0,Scrubland,0,Land — Plains Swamp,({T}: Add {W} or {B}.),special,C,0,0,0.0
229d6627-1292-4ae1-8849-b0f956fa6540,1570,1.0,0.25,20,2,Grim Monolith,{2},Artifact,"Grim Monolith doesn't untap during your untap step.
{T}: Add {C}{C}{C}.
{4}: Untap Grim Monolith.",rare,C,0,0,0.0
47a785ed-8095-4685-8daa-02c4e2b0ffcd,1458,1.0,0.1414141414141414,14,2,Spellseeker,{2}{U},Creature — Human Wizard,"When Spellseeker enters, you may search your library for an instant or sorcery card with mana value 2 or less, reveal it, put it into your hand, then shuffle.",mythic,U,1,1,0.0
20347559-95a9-4689-bb79-c5bb3809b719,1224,0.6923076923076923,0.1046511627906976,18,9,Elves of Deep Shadow,{G},Creature — Elf Druid,{T}: Add {B}. Elves of Deep Shadow deals 1 damage to you.,rare,G,1,1,0.0
02238355-9c84-4ae0-b850-269f460144a8,1286,1.0,0.1,14,3,Seasoned Pyromancer,{1}{R}{R},Creature — Human Shaman,"When Seasoned Pyromancer enters, discard two cards, then draw two cards. For each nonland card discarded this way, create a 1/1 red Elemental creature token.
{3}{R}{R}, Exile Seasoned Pyromancer from your graveyard: Create two 1/1 red Elemental creature tokens.",mythic,R,2,2,0.0
50aa7aff-1f01-4224-9a83-01f74d703ec2,1358,0.875,0.1194968553459119,19,7,Earthcraft,{1}{G},Enchantment,Tap an untapped creature you control: Untap target basic land.,rare,G,0,0,0.0
a34b7416-cfe3-4a1e-a8c1-a3056b747519,1494,0.7272727272727273,0.1346153846153846,21,8,"Kiki-Jiki, Mirror Breaker",{2}{R}{R}{R},Legendary Creature — Goblin Shaman,"Haste
{T}: Create a token that's a copy of target nonlegendary creature you control, except it has haste. Sacrifice it at the beginning of the next end step.",mythic,R,2,2,0.0
503094aa-6f8f-42c1-ad5a-9305934e5f0c,1372,0.8,0.0935251798561151,13,4,"Myrel, Shield of Argive",{3}{W},Legendary Creature — Human Soldier,"During your turn, your opponents can't cast spells or activate abilities of artifacts, creatures, or enchantments.
Whenever Myrel, Shield of Argive attacks, create X 1/1 colorless Soldier artifact creature tokens, where X is the number of Soldiers you control.",mythic,W,3,4,0.0
ceef2d5a-77ea-4e56-9806-fd1a2d5be400,814,0.0,0.0443037974683544,7,0,Archon of Emeria,{2}{W},Creature — Archon,"Flying
Each player can't cast more than one spell each turn.
Nonbasic lands your opponents control enter tapped.",rare,W,2,3,0.0
41c84665-1f99-40ab-aaca-1188649eb263,752,0.0,0.0305343511450381,4,0,Boros Signet,{2},Artifact,"{1}, {T}: Add {R}{W}.",uncommon,C,0,0,0.0
c5229c17-b7be-4b05-b683-f2277edc4849,934,0.0,0.0227272727272727,3,0,Enlightened Tutor,{W},Instant,"Search your library for an artifact or enchantment card, reveal it, then shuffle and put that card on top.",rare,W,0,0,0.0
b685757b-521e-4353-a233-97052359723d,1140,1.0,0.0699300699300699,10,3,Questing Beast,{2}{G}{G},Legendary Creature — Beast,"Vigilance, deathtouch, haste
Questing Beast can't be blocked by creatures with power 2 or less.
Combat damage that would be dealt by creatures you control can't be prevented.
Whenever Questing Beast deals combat damage to an opponent, it deals that much damage to target planeswalker that player controls.",mythic,G,4,4,0.0
74b7fe23-5d3a-4092-8d78-7c0eba8f6f73,1444,1.0,0.1188118811881188,12,10,Tropical Island,0,Land — Forest Island,({T}: Add {G} or {U}.),rare,C,0,0,0.0
99d4d99d-cf56-45aa-aa39-a250695612f2,1632,0.875,0.2586206896551724,15,7,Time Vault,{2},Artifact,"Time Vault enters tapped.
Time Vault doesn't untap during your untap step.
If you would begin your turn while Time Vault is tapped, you may skip that turn instead. If you do, untap Time Vault.
{T}: Take an extra turn after this one.",rare,C,0,0,0.0
1515b0c2-1b55-4cd4-ad81-fb6b1f3e8188,1532,1.0,0.1489361702127659,14,7,Fractured Identity,{3}{W}{U},Sorcery,Exile target nonland permanent. Each player other than its controller creates a token that's a copy of it.,mythic,"U,W",0,0,0.0
db6174d7-211d-4817-b8e4-8384594c83f9,1026,1.0,0.048076923076923,5,1,"Urborg, Tomb of Yawgmoth",0,Legendary Land,Each land is a Swamp in addition to its other land types.,mythic,C,0,0,0.0
ac2173f9-f223-440a-9231-fd98762bdc6f,1484,1.0,0.1684210526315789,16,7,Force of Negation,{1}{U}{U},Instant,"If it's not your turn, you may exile a blue card from your hand rather than pay this spell's mana cost.
Counter target noncreature spell. If that spell is countered this way, exile it instead of putting it into its owner's graveyard.",rare,U,0,0,0.0
3f0c9466-5ab9-4205-a84f-b4b27b5a678e,920,0.0,0.0528846153846153,11,0,Bloodbraid Elf,{2}{R}{G},Creature — Elf Berserker,"Haste
Cascade (When you cast this spell, exile cards from the top of your library until you exile a nonland card that costs less. You may cast it without paying its mana cost. Put the exiled cards on the bottom in a random order.)",uncommon,"G,R",3,2,0.0
1d67f5ff-1fce-45e5-b6a1-416c569351e2,1292,1.0,0.1477272727272727,13,3,Gitaxian Probe,{U/P},Sorcery,"({U/P} can be paid with either {U} or 2 life.)
Look at target player's hand.
Draw a card.",common,U,0,0,0.0
ee6099b0-fb1f-42f1-b862-7708c6e36d05,1156,1.0,0.1238938053097345,14,1,Lion's Eye Diamond,{0},Artifact,"Discard your hand, Sacrifice Lion's Eye Diamond: Add three mana of any one color. Activate only as an instant.",mythic,C,0,0,0.0
94fac5fe-97d5-4c12-a80c-8efff9d853ae,856,1.0,0.0503597122302158,7,1,Blood Moon,{2}{R},Enchantment,Nonbasic lands are Mountains.,mythic,R,0,0,0.0
a6395447-677d-4c39-8eda-2d57e527c94e,1354,0.1428571428571428,0.1024096385542168,17,1,Torrential Gearhulk,{4}{U}{U},Artifact Creature — Construct,"Flash
When Torrential Gearhulk enters, you may cast target instant card from your graveyard without paying its mana cost. If that spell would be put into your graveyard, exile it instead.",rare,U,5,6,0.0
63a19c7c-49d7-4b75-aac8-d0ff36c45fb8,884,0.0,0.1062271062271062,29,0,Sowing Mycospawn,{3}{G},Creature — Eldrazi Fungus,"Devoid (This card has no color.)
Kicker {1}{C} (You may pay an additional {1}{C} as you cast this spell.)
When you cast this spell, search your library for a land card, put it onto the battlefield, then shuffle.
When you cast this spell, if it was kicked, exile target land.",rare,C,3,3,0.0
736892cb-a34b-4bb9-b56c-e26e3db207a2,1932,1.0,0.3333333333333333,23,10,Mana Vault,{1},Artifact,"Mana Vault doesn't untap during your untap step.
At the beginning of your upkeep, you may pay {4}. If you do, untap Mana Vault.
At the beginning of your draw step, if Mana Vault is tapped, it deals 1 damage to you.
{T}: Add {C}{C}{C}.",mythic,C,0,0,0.0
45900b2f-f6a9-4c42-9642-008f3c1cf6dd,968,0.0,0.0697674418604651,9,0,Tarmogoyf,{1}{G},Creature — Lhurgoyf,Tarmogoyf's power is equal to the number of card types among cards in all graveyards and its toughness is equal to that number plus 1.,mythic,G,*,1+*,0.0
7c427c3d-ecd8-45ef-bebd-8f10f4a311db,1972,1.0,0.2758620689655172,32,12,Gaea's Cradle,0,Legendary Land,{T}: Add {G} for each creature you control.,special,C,0,0,0.0
02090581-61aa-4348-ad57-451be8ee91c2,1458,0.0,0.1940298507462686,13,0,Ponder,{U},Sorcery,"Look at the top three cards of your library, then put them back in any order. You may shuffle.
Draw a card.",rare,U,0,0,0.0
16cd0b90-f70c-4efa-b252-8de8784ef9a3,1436,1.0,0.12,12,5,Imperial Seal,{B},Sorcery,"Search your library for a card, then shuffle and put that card on top. You lose 2 life.",mythic,B,0,0,0.0
43985bbc-a0f6-4812-984e-392bc8562633,818,0.0,0.0363636363636363,4,0,Blood Crypt,0,Land — Swamp Mountain,"({T}: Add {B} or {R}.)
As Blood Crypt enters, you may pay 2 life. If you don't, it enters tapped.",rare,C,0,0,0.0
900ca697-ad38-4b2b-bc74-2ff7eb6ea951,1340,1.0,0.1397849462365591,13,4,"Emrakul, the Aeons Torn",{15},Legendary Creature — Eldrazi,"This spell can't be countered.
When you cast this spell, take an extra turn after this one.
Flying, protection from spells that are one or more colors, annihilator 6
When Emrakul, the Aeons Torn is put into a graveyard from anywhere, its owner shuffles their graveyard into their library.",mythic,C,15,15,0.0
8a3ad2ef-8bcb-40c0-85de-f03328c2b644,1144,0.2727272727272727,0.1553398058252427,48,3,Springheart Nantuko,{1}{G},Enchantment Creature — Insect Monk,"Bestow {1}{G}
Enchanted creature gets +1/+1.
Landfall — Whenever a land you control enters, you may pay {1}{G} if Springheart Nantuko is attached to a creature you control. If you do, create a token that's a copy of that creature. If you didn't create a token this way, create a 1/1 green Insect creature token.",rare,G,1,1,0.0
b76d1ae6-ad1d-4bac-b4c3-2e03e0e84d9b,1002,0.0,0.0393700787401574,5,0,Bayou,0,Land — Swamp Forest,({T}: Add {B} or {G}.),rare,C,0,0,0.0
f9db72dc-9a5b-48a4-a86e-7464d9a2166a,1134,1.0,0.1111111111111111,16,3,Abrade,{1}{R},Instant,"Choose one —
• Abrade deals 3 damage to target creature.
• Destroy target artifact.",common,R,0,0,0.0
bbfb3e4a-b389-4391-8141-13b68c0ef2e0,1658,1.0,0.2105263157894736,24,9,Memory Lapse,{1}{U},Instant,"Counter target spell. If that spell is countered this way, put it on top of its owner's library instead of into that player's graveyard.",rare,U,0,0,0.0
2cce7250-f8f9-4c0a-87b1-ba3c5b8ed6b3,962,0.4,0.1319444444444444,19,2,Paradoxical Outcome,{3}{U},Instant,"Return any number of target nonland, nontoken permanents you control to their owners' hands. Draw a card for each card returned to your hand this way.",rare,U,0,0,0.0
92eed395-62ca-4293-882b-8565c40daab5,1412,0.0,0.0869565217391304,8,0,Sylvan Library,{1}{G},Enchantment,"At the beginning of your draw step, you may draw two additional cards. If you do, choose two cards in your hand drawn this turn. For each of those cards, pay 4 life or put the card on top of your library.",mythic,G,0,0,0.0
8d11aa49-d4cd-48b1-aa0f-8548fa733416,958,0.0,0.0609756097560975,10,0,"Kinnan, Bonder Prodigy",{G}{U},Legendary Creature — Human Druid,"Whenever you tap a nonland permanent for mana, add one mana of any type that permanent produced.
{5}{G}{U}: Look at the top five cards of your library. You may put a non-Human creature card from among them onto the battlefield. Put the rest on the bottom of your library in a random order.",mythic,"G,U",2,2,0.0
3015882b-4897-4d2c-8e33-6731c85a0d03,1414,0.375,0.1241379310344827,18,3,"Rofellos, Llanowar Emissary",{G}{G},Legendary Creature — Elf Druid,{T}: Add {G} for each Forest you control.,rare,G,2,1,0.0
699b192c-f3f2-4ac5-9ca9-e35bcf08ad8a,892,1.0,0.0592592592592592,8,1,Necromancy,{2}{B},Enchantment,"You may cast Necromancy as though it had flash. If you cast it any time a sorcery couldn't have been cast, the controller of the permanent it becomes sacrifices it at the beginning of the next cleanup step.
When Necromancy enters, if it's on the battlefield, it becomes an Aura with ""enchant creature put onto the battlefield with Necromancy."" Put target creature card from a graveyard onto the battlefield under your control and attach Necromancy to it. When Necromancy leaves the battlefield, that creature's controller sacrifices it.",uncommon,B,0,0,0.0
78f9c223-9982-4282-a496-a6f892f0a5bf,904,0.0,0.0,0,0,Mind Twist,{X}{B},Sorcery,Target player discards X cards at random.,rare,B,0,0,0.0
